"mcchange","dist_threshold","seat_threshold","totaldeltaprof","totaldeltacs","totaldeltawelfare"
0.08,590,90,59572967.6168709,80494075.6095725,140067043.226443
0.09,590,90,66804983.1709974,91495038.2684161,158300021.439414
0.1,590,90,74244616.8141101,102726084.162583,176970700.976693
-0.1,600,90,-41697230.9053578,-88387738.8429606,-130084969.748318
-0.09,600,90,-37249695.2751288,-80130619.2282832,-117380314.503412
-0.08,600,90,-32681656.9283139,-71764436.7280337,-104446093.656348
-0.07,600,90,-27989355.1077896,-63284324.9352185,-91273680.0430079
-0.06,600,90,-23168796.5385662,-54685293.4676428,-77854090.0062088
-0.05,600,90,-18215982.1483843,-45962062.2056353,-64178044.3540193
-0.04,600,90,-13126914.8264998,-37109191.1668971,-50236105.9933967
-0.03,600,90,-7897588.2555663,-28120880.2437757,-36018468.4993419
-0.02,600,90,-2523164.23429775,-18991333.3414297,-21514497.5757275
-0.01,600,90,3001182.4790507,-9714442.07160565,-6713259.59255495
0.01,600,90,14517998.2503334,9307411.20383685,23825409.4541703
0.02,600,90,20519753.5672068,19066191.11953,39585944.6867368
0.03,600,90,26691009.7368635,28999612.3292925,55690622.0661561
0.04,600,90,33037199.6183722,39115181.3394282,72152380.9578005
0.05,600,90,39563626.6316267,49420772.466366,88984399.0979927
0.06,600,90,46276013.6416411,59924558.1514422,106200571.793083
0.07,600,90,53180149.2314248,70635060.0729525,123815209.304377
0.08,600,90,60282257.18974,81561074.1779956,141843331.367735
0.09,600,90,67588403.9769996,92711893.1055378,160300297.082537
0.1,600,90,75105101.5901719,104097045.456046,179202147.046218
-0.1,610,90,-41935579.1377475,-89420638.969435,-131356218.107183
-0.09,610,90,-37467373.7159726,-81074584.6326682,-118541958.348641
-0.08,610,90,-32877597.3416981,-72616718.9781738,-105494316.319872
-0.07,610,90,-28162352.0182043,-64041935.3089096,-92204287.3271138
-0.06,610,90,-23317624.7094201,-55344954.6106093,-78662579.3200293
-0.05,610,90,-18339262.4217934,-46520215.8756758,-64859478.2974689
-0.04,610,90,-13223208.0475559,-37561933.6405497,-50785141.6881055
-0.03,610,90,-7965335.32839421,-28463970.4739378,-36429305.8023319
-0.02,610,90,-2560722.62290244,-19220130.9335593,-21780853.5564617
-0.01,610,90,2995587.12192614,-9823898.93043096,-6828311.80850483
0.01,610,90,14582135.453569,9453664.73730156,24035800.1908706
0.02,610,90,20622112.5151894,19349822.1485009,39971934.6636902
0.03,610,90,26833950.4633615,29427741.518523,56261691.9818845
0.04,610,90,33223345.9733237,39695535.2464127,72918881.2197365
0.05,610,90,39795758.867245,50161776.5939649,89957535.4612099
0.06,610,90,46557132.7764108,60835356.1507775,107392488.927188
0.07,610,90,53513453.3524823,71725613.2409354,125239066.593418
0.08,610,90,60671230.4837144,82842182.3085861,143513412.7923
0.09,610,90,68036821.901753,94195280.1568759,162232102.058629
0.1,610,90,75617054.8930286,105795415.029251,181412469.92228
-0.1,620,90,-42044117.0543155,-89877639.5463124,-131921756.600628
-0.09,620,90,-37554356.0696739,-81491185.9481746,-119045542.017849
-0.08,620,90,-32942293.0326889,-72992221.4274033,-105934514.460092
-0.07,620,90,-28203993.8481186,-64375592.2011846,-92579586.0493031
-0.06,620,90,-23335409.6710912,-55635967.9712495,-78971377.6423406
-0.05,620,90,-18332356.2318614,-46767732.8817444,-65100089.1136056
-0.04,620,90,-13190734.468458,-37765044.7717478,-50955779.2402056
-0.03,620,90,-7906371.02271139,-28621707.0463459,-36528078.0690572
-0.02,620,90,-2474297.45182571,-19331460.1554354,-21805757.6072611
-0.01,620,90,3110475.47346608,-9887717.31572494,-6777241.84225888
0.01,620,90,14757162.5726858,9488472.07155615,24245634.644242
0.02,620,90,20828922.9572739,19435902.339942,40264825.2972158
0.03,620,90,27073760.7670707,29566515.1277082,56640275.894779
0.04,620,90,33497429.1232994,39888514.3027861,73385943.4260856
0.05,620,90,40105456.4045538,50410569.3900327,90516025.7945865
0.06,620,90,46903846.2467687,61141675.3699852,108045521.616754
0.07,620,90,53898660.3731334,72091279.7930737,125989940.166208
0.08,620,90,61096477.4604556,83269134.203908,144365611.664363
0.09,620,90,68503733.0760277,94685578.4342418,163189311.510269
0.1,620,90,76127335.2839219,106351252.73756,182478588.021482
-0.1,630,90,-42230238.9676955,-90447690.5902418,-132677929.557937
-0.09,630,90,-37708233.1851168,-82008031.8133192,-119716264.998436
-0.08,630,90,-33063092.4662782,-73455168.6090911,-106518261.075369
-0.07,630,90,-28290853.4145085,-64783903.9403232,-93074757.3548316
-0.06,630,90,-23387433.9111167,-55988863.2595983,-79376297.1707149
-0.05,630,90,-18348611.9093994,-47064384.5875986,-65412996.4969978
-0.04,630,90,-13170255.202843,-38004575.2401916,-51174830.4430345
-0.03,630,90,-7848145.47915977,-28803188.2785607,-36651333.7577205
-0.02,630,90,-2377286.534698,-19453905.1529213,-21831191.6876193
-0.01,630,90,3247360.45248965,-9950082.72274947,-6702722.27025983
0.01,630,90,14977225.5670828,9549651.7260065,24526877.2930893
0.02,630,90,21092383.6176035,19560682.140441,40653065.7580445
0.03,630,90,27381886.9341997,29756210.44068,57138097.3748797
0.04,630,90,33851543.2920936,40144517.2194183,73996060.511512
0.05,630,90,40506929.5019465,50734355.5364656,91241285.0384122
0.06,630,90,47354105.8866254,61534806.8523729,108888912.738998
0.07,630,90,54399191.903493,72555410.4529344,126954602.356428
0.08,630,90,61648827.4483268,83806014.5504331,145454841.998759
0.09,630,90,69109508.0658166,95297062.2624802,164406570.328297
0.1,630,90,76788208.3946633,107039301.889618,183827510.284282
-0.1,640,90,-42322740.3531794,-90835326.814791,-133158067.16797
-0.09,640,90,-37792656.956226,-82362627.568283,-120155284.524509
-0.08,640,90,-33139073.9391003,-73775631.9984896,-106914705.93759
-0.07,640,90,-28357999.579599,-65069040.7996244,-93427040.3792233
-0.06,640,90,-23445322.9517032,-56237368.9494053,-79682691.9011084
-0.05,640,90,-18396785.9224708,-47274834.4605487,-65671620.3830192
-0.04,640,90,-13208222.3280151,-38175414.201672,-51383636.529687
-0.03,640,90,-7875374.06237619,-28932720.1095119,-36808094.1718881
-0.02,640,90,-2393201.03009015,-19540280.8095058,-21933481.839596
-0.01,640,90,3243395.17970123,-9991289.71308769,-6747894.53338647
0.01,640,90,14999204.0099987,9605554.76523693,24604758.7752357
0.02,640,90,21128515.4062723,19668921.8111281,40797437.2174003
0.03,640,90,27433051.7680072,29919599.8776509,57352651.6456581
0.04,640,90,33918681.9665605,40366109.1162423,74284791.0828029
0.05,640,90,40591070.004639,51017459.8631217,91608529.8677607
0.06,640,90,47456363.0501523,61883008.6519354,109339371.702088
0.07,640,90,54520793.3873335,72972589.4397097,127493382.827044
0.08,640,90,61791112.4904707,84296366.2110287,146087478.701499
0.09,640,90,69273937.1806975,95865119.5317237,165139056.712421
0.1,640,90,76976367.2732143,107689962.389381,184666329.662595
-0.1,650,90,-47052783.3405595,-99738472.6080388,-146791255.948599
-0.09,650,90,-42071873.1370756,-90448796.4100474,-132520669.547123
-0.08,650,90,-36951584.6182471,-81031223.9701703,-117982808.588417
-0.07,650,90,-31687425.7428834,-71479732.4062719,-103167158.149155
-0.06,650,90,-26274717.0827154,-61788090.9469748,-88062808.0296903
-0.05,650,90,-20708654.6009615,-51949725.3529681,-72658379.9539293
-0.04,650,90,-14984518.5640958,-41957786.3638386,-56942304.9279343
-0.03,650,90,-9097366.35020509,-31805055.959099,-40902422.309304
-0.02,650,90,-3041376.89350536,-21484224.832264,-24525601.7257693
-0.01,650,90,3188972.50946044,-10987458.4779985,-7798485.96853808
0.01,650,90,16194797.8901815,10566986.7079155,26761784.5980971
0.02,650,90,22981698.4699576,21642289.6455815,44623988.1155389
0.03,650,90,29966435.9589484,32928467.4181691,62894903.3771176
0.04,650,90,37155818.4258283,44435149.3818566,81590967.807685
0.05,650,90,44556326.0263613,56172561.4468628,100728887.473224
0.06,650,90,52174791.7966104,68151346.9976399,120326138.79425
0.07,650,90,60018336.217187,80382653.7665394,140400989.983727
0.08,650,90,68094531.6977506,92878030.4704558,160972562.168206
0.09,650,90,76410918.1331725,105649682.857847,182060600.991019
0.1,650,90,84975474.8353098,118710234.50214,203685709.33745
-0.1,660,90,-46798288.2887808,-100389196.606629,-147187484.89541
-0.09,660,90,-41787843.2157415,-91040474.2997432,-132828317.515485
-0.08,660,90,-36637396.4277856,-81563118.862778,-118200515.290563
-0.07,660,90,-31342413.8191524,-71951065.3909308,-103293479.210083
-0.06,660,90,-25898183.4057972,-62198035.2846427,-88096218.6904399
-0.05,660,90,-20299854.889996,-52297405.9505376,-72597260.8405333
-0.04,660,90,-14542681.8035201,-42242273.0896276,-56784954.8931477
-0.03,660,90,-8621679.35236178,-32025362.5846981,-40647041.9370598
-0.02,660,90,-2530958.20399238,-21639311.3499621,-24170269.5539544
-0.01,660,90,3735043.60016577,-11076220.1158093,-7341176.51564355
0.01,660,90,16815180.6373931,10614444.7592073,27429625.3966005
0.02,660,90,23640801.2524348,21759799.6753341,45400600.9277688
0.03,660,90,30665418.776809,33117417.4926193,63782836.2694284
0.04,660,90,37895900.9537471,44697008.9317515,82592909.8854986
0.05,660,90,45338786.0911805,56508892.5396589,101847678.630839
0.06,660,90,53000971.2155614,68563807.3178324,121564778.533394
0.07,660,90,60889672.3806597,80872990.9104661,141762663.291126
0.08,660,90,69012516.948707,93448105.0996407,162460622.048347
0.09,660,90,77377138.8535855,106301461.459805,183678600.31339
0.1,660,90,85991596.062136,119445805.268406,205437401.330542
-0.1,670,90,-46923567.3973394,-101282564.392514,-148206131.789853
-0.09,670,90,-41880013.7741476,-91854026.1612159,-133734039.935363
-0.08,670,90,-36695536.1221172,-82295166.233882,-118990702.355999
-0.07,670,90,-31365528.7469888,-72599766.557515,-103965295.304504
-0.06,670,90,-25885239.235524,-62761370.247632,-88646609.483156
-0.05,670,90,-20249709.686682,-52773182.4404873,-73022892.1271692
-0.04,670,90,-14454180.9280966,-42628075.3908611,-57082256.3189576
-0.03,670,90,-8493528.23975036,-32318574.8289644,-40812103.0687146
-0.02,670,90,-2361811.95243198,-21837069.0667923,-24198881.0192243
-0.01,670,90,3946694.13593283,-11175416.6725149,-7228722.53658205
0.01,670,90,17116531.0262346,10722904.7626704,27839435.7889052
0.02,670,90,23989636.2817539,21977983.5627858,45967619.8445396
0.03,670,90,31063646.8384927,33449730.1561705,64513376.9946632
0.04,670,90,38345599.4922783,45148243.5489899,83493843.0412681
0.05,670,90,45842161.8839724,57084270.5181426,102926432.402115
0.06,670,90,53560410.8968418,69269011.9766683,122829422.87351
0.07,670,90,61507745.9732076,81714205.2295245,143221951.202732
0.08,670,90,69691978.2784838,94432057.5221445,164124035.800627
0.09,670,90,78120951.5533432,107435470.457729,185556422.011072
0.1,670,90,86802973.3030304,120737825.804443,207540799.107473
-0.1,680,90,-46956389.5974107,-101366958.755318,-148323348.352729
-0.09,680,90,-41908673.7187401,-91930470.3545841,-133839144.073324
-0.08,680,90,-36719963.4029485,-82363587.827738,-119083551.230686
-0.07,680,90,-31385644.9818725,-72660092.7315096,-104045737.713382
-0.06,680,90,-25900971.4085769,-62813522.5141181,-88714493.9226951
-0.05,680,90,-20260985.256614,-52817079.1498095,-73078064.4064233
-0.04,680,90,-14460920.4356817,-42663632.2409998,-57124552.6766815
-0.03,680,90,-8495652.91611535,-32345703.4987979,-40841356.4149131
-0.02,680,90,-2359235.64951177,-21855678.8737145,-24214914.5232263
-0.01,680,90,3954043.64227165,-11185408.6727019,-7231365.03043029
0.01,680,90,17133686.7481651,10730453.2539119,27864140.0020772
0.02,680,90,24011826.5420282,21994464.9379472,46006291.4799753
0.03,680,90,31090965.9603527,33475259.0201811,64566224.9805338
0.04,680,90,38378136.99362,45182941.731256,83561078.7248759
0.05,680,90,45880007.9603255,57128266.3969326,103008274.357258
0.06,680,90,53603662.5897663,69322439.0106436,122926101.60041
0.07,680,90,61556500.7292575,81777204.6314997,143333705.360757
0.08,680,90,69746333.2374838,94504778.3387807,164251111.576263
0.09,680,90,78181011.5387362,107518068.933748,185699080.472484
0.1,680,90,86868842.8909301,120830467.158391,207699310.049321
-0.1,690,90,-49998888.2862014,-106848646.383181,-156847534.669383
-0.09,690,90,-44609065.2285576,-96889542.6465589,-141498607.875116
-0.08,690,90,-39072774.8346986,-86795274.9459234,-125868049.780622
-0.07,690,90,-33385307.0637931,-76559500.4106536,-109944807.474447
-0.06,690,90,-27541816.0303768,-66175627.9132176,-93717443.9435944
-0.05,690,90,-21537246.8662965,-55636727.7480153,-77173974.6143118
-0.04,690,90,-15366738.3765229,-44935532.6731399,-60302271.0496628
-0.03,690,90,-9025058.00678442,-34064426.4572647,-43089484.464049
-0.02,690,90,-2506172.53785237,-23015648.5812157,-25521821.1190681
-0.01,690,90,4195765.95543152,-11780906.1289107,-7585140.17347915
0.01,690,90,18171670.4014346,11281677.8945968,29453348.2960315
0.02,690,90,25457651.0780409,23128254.4451818,48585905.5232226
0.03,690,90,32951255.9643126,35197968.4265799,68149224.3908924
0.04,690,90,40659634.5903546,47501096.4316729,88160731.0220272
0.05,690,90,48589571.5160476,60048568.0802267,108638139.596274
0.06,690,90,56748290.1220146,72851768.6376272,129600058.759641
0.07,690,90,65143306.9570484,85922631.0594764,151065938.016525
0.08,690,90,73782561.2923698,99273563.080201,173056124.37257
0.09,690,90,82674041.4970801,112917672.347977,195591713.845057
0.1,690,90,91826193.0932357,126868554.674555,218694747.767791
-0.1,700,90,-50279063.6504682,-108627124.563385,-158906188.213853
-0.09,700,90,-44837715.4710316,-98506826.3693339,-143344541.840365
-0.08,700,90,-39248352.1768273,-88247869.884708,-127496222.061535
-0.07,700,90,-33506182.1528905,-77843671.3229959,-111349853.475886
-0.06,700,90,-27606248.4947906,-67287390.9251332,-94893639.4199238
-0.05,700,90,-21543458.8559261,-56571815.1528504,-78115274.0087765
-0.04,700,90,-15312775.5387875,-45689405.6242576,-61002181.1630451
-0.03,700,90,-8908843.51335627,-34632241.5850934,-43541085.0984496
-0.02,700,90,-2325614.2088941,-23392213.8986123,-25717828.1075064
-0.01,700,90,4443109.41744809,-11960735.2627021,-7517625.84525402
0.01,700,90,18559751.3036085,11513414.4335462,30073165.7371547
0.02,700,90,25920153.5815087,23575592.0969932,49495745.6785018
0.03,700,90,33491113.5288736,35868016.6298493,69359130.1587228
0.04,700,90,41279933.3438168,48401434.7479606,89681368.0917771
0.05,700,90,49293621.8101371,61187255.6367989,110480877.446936
0.06,700,90,57539587.663397,74237381.2924814,131776968.955878
0.07,700,90,66025622.0983459,87564276.7523408,153589898.850687
0.08,700,90,74759898.9837797,101180925.611142,175940824.594921
0.09,700,90,83750655.065841,115101041.511397,198851696.577238
0.1,700,90,93006632.9991467,129338850.447111,222345483.446257
-0.1,710,90,-50534310.4721102,-109467705.884219,-160002016.356329
-0.09,710,90,-45053782.5249405,-99270948.6861403,-144324731.211081
-0.08,710,90,-39423901.121729,-88934273.397165,-128358174.518894
-0.07,710,90,-33639808.8373668,-78451005.7936946,-112090814.631061
-0.06,710,90,-27696482.194316,-67814208.9236828,-95510691.1179988
-0.05,710,90,-21588758.3946777,-57016564.7924728,-78605323.1871504
-0.04,710,90,-15311519.5108627,-46050424.9873166,-61361944.4981793
-0.03,710,90,-8859326.4380616,-34907752.1466891,-43767078.5847507
-0.02,710,90,-2226085.67158482,-23580300.0517514,-25806385.7233363
-0.01,710,90,4594525.82729065,-12059351.712662,-7464825.88537136
0.01,710,90,18820937.7373019,11600457.758626,30421395.495928
0.02,710,90,26239413.2805755,23759149.5937094,49998562.8742848
0.03,710,90,33870713.9703336,36150781.5869647,70021495.5572981
0.04,710,90,41722250.1780601,48786292.4482645,90508542.6263244
0.05,710,90,49801152.8823968,61677296.1995022,111478449.081899
0.06,710,90,58114965.0539836,74835914.271081,132950879.325064
0.07,710,90,66671599.5283924,88274849.1098386,154946448.638231
0.08,710,90,75479369.7481958,102007338.910535,177486708.65873
0.09,710,90,84546668.8222166,116047367.007731,200594035.829948
0.1,710,90,93882391.3318906,130409452.212596,224291843.544486
-0.1,720,90,-50372819.6030006,-111118595.027378,-161491414.630378
-0.09,720,90,-44823412.3394257,-100771027.343165,-145594439.68259
-0.08,720,90,-39123422.382651,-90281065.853875,-129404488.236526
-0.07,720,90,-33267932.5603807,-79641901.4018066,-112909833.962187
-0.06,720,90,-27251866.7486955,-68846453.8625516,-96098320.6112473
-0.05,720,90,-21070000.784605,-57887255.2976954,-78957256.0823003
-0.04,720,90,-14717150.6996586,-46756499.0964698,-61473649.7961285
-0.03,720,90,-8187808.90445982,-35445981.5977557,-43633790.5022154
-0.02,720,90,-1475809.44245037,-23947281.0852483,-25423090.5276987
-0.01,720,90,5425283.98040342,-12251501.8669096,-6826217.88650621
0.01,720,90,19818012.8445879,11769518.4434707,31587531.2880587
0.02,720,90,27322519.2922516,24115010.021538,51437529.3137895
0.03,720,90,35041927.9383783,36697861.3786404,71739789.3170186
0.04,720,90,42983719.4271122,49529252.8749012,92512972.3020132
0.05,720,90,51155166.1550305,62621042.8279505,113776208.982981
0.06,720,90,59563926.4312999,75985617.0264336,135549543.457733
0.07,720,90,68218035.3335069,89635953.5884425,157853988.921949
0.08,720,90,77125954.0242575,103585579.688963,180711533.713219
0.09,720,90,86296224.3537323,117848783.648074,204145008.001806
0.1,720,90,95737878.1355793,132440410.028403,228178288.163982
-0.1,730,90,-51940304.5069712,-115989435.970697,-167929740.477669
-0.09,730,90,-46162697.31268,-105189030.64485,-151351727.95753
-0.08,730,90,-40228085.207736,-94240138.6942166,-134468223.901952
-0.07,730,90,-34131302.4347345,-83135610.6676878,-117266913.102422
-0.06,730,90,-27867051.5401173,-71868011.8587475,-99735063.3988651
-0.05,730,90,-21429847.1118317,-60429507.6112764,-81859354.723108
-0.04,730,90,-14814210.1675368,-48811896.1365758,-63626106.3041127
-0.03,730,90,-8014350.00105122,-37006541.8636465,-45020891.8646976
-0.02,730,90,-1023831.06770048,-25004565.97289,-26028397.0405905
-0.01,730,90,6164028.4398606,-12796571.2467945,-6632542.80693393
0.01,730,90,21156568.5205948,12277674.5194761,33434243.040071
0.02,730,90,28974806.3629331,25165289.0851904,54140095.4481234
0.03,730,90,37017606.5645716,38301417.8554527,75319024.4200243
0.04,730,90,45292814.3984528,51697881.3723349,96990695.7707875
0.05,730,90,53808145.7688577,65367211.1759385,119175356.944796
0.06,730,90,62571705.3321369,79322537.6485636,141894242.9807
0.07,730,90,71591960.0904022,93577607.79243,165169567.882832
0.08,730,90,80877833.7730393,108146781.740509,189024615.513548
0.09,730,90,90438356.7529207,123045223.437222,213483580.190143
